datum,sample_ba_nr,infa_gc_pcr,infb_gc_pcr,rsv_gc_pcr,infa_gc_l,infb_gc_l,rsv_gc_l,infa_gc_l_7_d_median,infb_gc_l_7_d_median,rsv_gc_l_7_d_median,infa_gc_100_000_p,infb_gc_100_000_p,rsv_gc_100_000_p,infa_gc_100_000_p_7_d_median,infb_gc_100_000_p_7_d_median,rsv_gc_100_000_p_7_d_median,infa_gc_pmmov,infb_gc_pmmov,rsv_gc_pmmov,infa_gc_pmmov_7_d_median,infb_gc_pmmov_7_d_median,rsv_gc_pmmov_7_d_median,anz_pos_a_bs,anz_pos_a_h1_bs,anz_pos_a_h1n1_bs,anz_pos_a_h3_bs,anz_pos_b_bs,anz_pos_a_bl,anz_pos_b_bl,anz_pos_all_bl,infa_bs_bl,infb_bs_bl,7t_median_infa,7t_median_infb,kw,kw_anz_pos_rsv_usb
2022-10-02,Ba220288,,,297.0,0.0,0.0,118800.0,0.0,0.0,88000.0,0.0,0.0,4120133922572.1733,0.0,0.0,3896578600800.9243,0.0,0.0,0.0009227184466019417,0.0,0.0,0.0008335664335664336,,,,,,,,,,,1,0,39,3
2022-10-04,Ba220290,,,318.0,0.0,0.0,127200.0,0.0,0.0,118800.0,0.0,0.0,2780096218453.5166,0.0,0.0,2780096218453.5166,0.0,0.0,0.0012172248803827752,0.0,0.0,0.0009227184466019417,,,,,,,,,,,1,0,40,4
2022-10-05,Ba220291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,40,4
2022-10-07,Ba220293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,4
2022-10-08,dito wie 9.10.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,4
2022-10-10,Ba220295,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0,1,0,1,2,0,2,0,41,12
2022-10-13,Ba220298,,,322.0,6200.0,0.0,128800.00000000001,0.0,0.0,137200.0,137466989698.55902,0.0,2855765850512.0005,0.0,0.0,2855765850512.0005,5.071574642126789e-05,0.0,0.0010535787321063396,0.0,0.0,0.00203719165085389,,,,,,,,,,,2,0,41,12
2022-10-14,dito wie 16.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,41,12
2022-10-15,Ba220299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,41,12
2022-10-16,Ba220300,,,326.0,3056.0,0.0,130400.0,3056.0,0.0,130400.0,64040723519.767784,0.0,2732627731340.8765,64040723519.767784,0.0,2855765850512.0005,1.616931216931217e-05,0.0,0.0006899470899470899,1.616931216931217e-05,0.0,0.0010535787321063396,,,,,,,,,,,2,0,41,12
2022-10-19,Ba220303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,42,12
2022-10-23,Ba220306,,,224.0,16280.000000000002,0.0,89600.0,10800.0,0.0,119200.0,368668875672.39655,0.0,2029037546698.202,250604916893.5185,0.0,2774539967517.633,0.000537737407101569,0.0,0.0029595375722543354,0.00012818991097922848,0.0,0.0029595375722543354,,,,,,,,,,,2,0,42,12
2022-10-28,Ba220311,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,0,1,0,1,3,0,1,0,43,16
2022-10-29,dito wie 29.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,43,16
2022-10-31,Ba220313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,44,20
2022-11-03,Ba220316,,,376.0,12760.0,0.0,150400.0,16480.0,0.0,134000.0,342519986638.4589,0.0,4037226174798.1367,342519986638.4589,0.0,3656472476377.3325,0.00017419795221843004,0.0,0.0020532423208191124,0.00026796747967479677,0.0,0.0020532423208191124,,,,,,,,,,,2,0,44,20
2022-11-06,Ba220318,,,268.0,23840.0,11559.999999999998,107200.0,18080.000000000004,0.0,134000.0,516500228451.63544,250450614131.74933,2322517805789.233,493350913230.61334,0.0,3656472476377.3325,0.0006701335207308503,0.00032494729444834853,0.0030133520730850315,0.00031307359307359314,0.0,0.0023203463203463203,,,,,,,,,,,2,0,44,20
2022-11-08,Ba220364,,,408.0,30280.0,0.0,163200.0,23840.0,0.0,150400.0,673486985935.8262,0.0,3629890228029.2876,516500228451.63544,0.0,3629890228029.2876,0.0005786908743430482,0.0,0.003118967988533206,0.0005786908743430482,0.0,0.0030133520730850315,,,,,,,,,,,1,0,45,28
2022-11-09,Ba220365,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0,1,1,2,2,1,1,0,45,28
2022-11-11,Ba220367,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0,,,,1,0,2,0,45,28
2022-11-12,dito wie 13.11.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,45,28
2022-11-13,Ba220368,,,460.0,24360.0,0.0,184000.0,24360.0,0.0,184000.0,512240062353.8581,0.0,3869136759979.8804,512240062353.8581,0.0,3869136759979.8804,0.00034924731182795697,0.0,0.0026379928315412187,0.00034924731182795697,0.0,0.003118967988533206,,,,,,,,,,,2,0,45,28
2022-11-14,Ba220369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,46,33
2022-11-18,Ba220373,,,,,,,,,,,,,,,,,,,,,,3,0.0,0.0,0.0,0,,,,3,0,3,0,46,33
2022-11-21,Ba220375,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0,,,,1,0,2,0,47,31
2022-11-23,Ba220377,,,,,,,,,,,,,,,,,,,,,,4,0.0,0.0,0.0,0,,,,4,0,2,0,47,31
2022-11-27,Ba220380,,,1960.0,99600.0,0.0,784000.0,148800.0,0.0,680000.0,2171322754166.8425,0.0,17091536538823.338,5087392157389.738,0.0,18760448302738.73,0.0025753070458952813,0.0,0.020271493212669682,0.002688346883468835,0.0,0.020271493212669682,0,0.0,0.0,0.0,1,,,,0,1,2,0,47,31
2022-11-29,Ba220382,,,1780.0,206000.0,77200.0,712000.0,148800.0,0.0,712000.0,4155766388045.26,1557403714354.8257,14363619748971.967,4155766388045.26,0.0,17091536538823.338,0.0011492329149232915,0.0004306834030683403,0.0039721059972106,0.0025753070458952813,0.0,0.00953929539295393,4,0.0,0.0,0.0,0,,,,4,0,2,0,48,17
2022-12-01,Ba220384,,,2630.0,263200.0,77200.0,1052000.0,206000.0,77200.0,784000.0,5018857741822.775,1472096571689.659,20060176080537.84,4155766388045.26,1472096571689.659,17091536538823.338,0.0021354969574036513,0.0006263691683569979,0.008535496957403651,0.0021354969574036513,0.0004306834030683403,0.008535496957403651,2,0.0,0.0,0.0,0,1,0,1,3,0,3,0,48,17
2022-12-02,dito wie 3.12,,,,,,,,,,,,,,,,,,,,,,8,0.0,0.0,0.0,0,,,,8,0,4,0,48,17
2022-12-03,Ba220385,,,,,,,,,,,,,,,,,,,,,,5,0.0,0.0,0.0,0,,,,5,0,4,0,48,17
2022-12-12,Ba220393,,,,,,,,,,,,,,,,,,,,,,6,0.0,0.0,0.0,0,,,,6,0,8,0,50,15
2022-12-14,Ba220395,,,,,,,,,,,,,,,,,,,,,,14,0.0,0.0,0.0,0,2,0,2,16,0,11,0,50,15
2022-12-19,Ba220398,,,,,,,,,,,,,,,,,,,,,,20,0.0,0.0,0.0,0,3,0,3,23,0,16,0,51,13
2022-12-21,Ba220400,,,,,,,,,,,,,,,,,,,,,,19,0.0,0.0,0.0,0,5,0,5,24,0,23,0,51,13
2022-12-22,Ba220401,,,627.0,103600.0,14640.0,250800.0,69580.0,8648.0,159600.0,3437249979842.5024,485727217228.70886,8321064623016.405,3437249979842.5024,485727217228.70886,8321064623016.405,0.0017266666666666667,0.000244,0.00418,0.0011646892655367233,0.0001445084745762712,0.0026724665676077265,16,0.0,0.0,0.0,0,8,0,8,24,0,23,0,51,13
2022-12-24,dito wie 25.12,,,,,,,,,,,,,,,,,,,,,,14,0.0,0.0,0.0,0,4,0,4,18,0,24,0,51,13
2021-08-12,Ba210364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,10
2021-08-14,WE dito 15.8.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,10
2021-08-15,Ba210366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,10
2021-08-18,Ba210369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,6
2021-08-19,Ba210370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,6
2021-08-21,Ba210372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,6
2021-08-24,Ba210374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4
2021-08-26,Ba210376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4
2021-08-30,Ba210379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,4
2021-09-01,Ba210381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,4
2021-09-05,Ba210384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,4
2021-09-08,Ba210387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,6
2021-09-15,Ba210393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,6
2021-09-19,Ba210396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,6
2021-09-20,Ba210397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,12
2021-09-25,WE dito 26.9.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,12
2021-10-08,Ba210413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,4
2021-10-10,Ba210414,,,119.0,0.0,0.0,47600.0,0.0,0.0,47600.0,0.0,0.0,1016957024215.8733,0.0,0.0,1016957024215.8733,0.0,0.0,0.0007475461327051433,0.0,0.0,0.0007475461327051433,,,,,,,,,,,,,40,4
2021-10-13,Ba210417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,7
2021-10-15,Ba210419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,7
2021-10-19,Ba210422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,7
2021-10-23,WE dito 24.10.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,7
2021-10-25,Ba210427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,1
2021-10-29,Ba210439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,43,1
2021-10-30,Ba210440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,43,1
2021-11-04,Ba210444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,8
2021-11-08,Ba210447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,4
2021-11-09,Ba210448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,4
2021-11-13,WE dito wie 14.11.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,4
2021-11-19,Ba210457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,6
2021-11-22,Ba210459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,12
2021-11-23,Ba210460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,12
2021-11-24,Ba210461,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0,,,,1,0,1,0,47,12
2021-11-28,Ba210464,,,152.0,0.0,0.0,60800.0,0.0,0.0,60800.0,0.0,0.0,1843266052086.9727,0.0,0.0,1843266052086.9727,0.0,0.0,0.000799474030243261,0.0,0.0,0.000799474030243261,,,,,,,,,,,1,0,47,12
2021-12-02,Ba210468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,6
2021-12-06,Ba210471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,8
2021-12-07,Ba210472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,8
2021-12-09,Ba210474,36.3,,,14520.0,0.0,,7260.0,0.0,,492271423580.0483,0.0,,246135711790.02414,0.0,,0.00019263681592039802,0.0,,9.631840796019901e-05,0.0,,,,,,,,,,,,,,49,8
2021-12-13,Ba210477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,50,9
2021-12-20,Ba210483,76.7,,,30680.0,0.0,,30680.0,0.0,,736723335470.6678,0.0,,552732028151.3846,0.0,,0.0002160943828138757,0.0,,0.0002160943828138757,0.0,,,,,,,,,,,,1,0,51,4
2021-12-21,Ba210484,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0,,,,1,0,1,0,51,4
2021-12-22,Ba210485,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,0,,,,2,0,1,0,51,4
2021-12-28,Ba210487,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0,,,,1,0,1,0,52,4
2022-01-03,Ba220002,,,,,,,,,,,,,,,,,,,,,,6,0.0,0.0,0.0,0,,,,6,0,3,0,1,1
2022-01-05,Ba220004,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,0,,,,2,0,4,0,1,1
2022-01-08,Ba220006,27.0,,265.0,8300.0,0.0,106000.0,8210.0,0.0,73400.0,211119413013.6802,0.0,2696223828849.4097,211119413013.6802,0.0,2696223828849.4097,0.0001668425549022564,0.0,0.0021307603397155636,0.00012072664023877977,0.0,0.0012431579476355596,2,0.0,0.0,0.0,0,1,0,1,3,0,4,0,1,1
2022-01-11,Ba220009,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0,,,,1,0,2,0,2,3
2022-01-15,dito wie 16.1.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,3
2022-01-17,Ba220014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,4
2022-01-22,dito wie 23.1.,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,0,,,,2,0,2,0,3,4
2022-02-03,Ba220032,13.0,,,5200.0,0.0,,5200.0,0.0,,138586671478.86917,0.0,,138586671478.86917,0.0,,4.726198591229266e-05,0.0,,4.726198591229266e-05,0.0,,1,0.0,0.0,0.0,0,,,,1,0,1,0,5,4
2022-02-04,Ba220033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,5,4
2022-02-07,Ba220035,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0,6,0
2022-02-11,Ba220039,10.3,,360.0,10880.0,0.0,144000.0,10880.0,0.0,123200.0,537385084987.84784,0.0,7112449654250.928,307464509366.517,0.0,4693893391796.475,0.00018962962962962963,0.0,0.0025098039215686275,0.00012417449987948905,0.0,0.001755024060906414,,,,,,,,,,,1,0,6,0
2022-02-18,Ba220048,152.0,,,60800.0,0.0,,13500.0,0.0,,1694913015599.983,0.0,,422401783074.61346,0.0,,0.00033278598795840177,0.0,,0.00012680044387422816,0.0,,,,,,,1,0,1,1,0,1,0,7,3
2022-02-21,Ba220053,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0,,,,1,0,1,0,8,5
2022-02-23,Ba220055,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0,1,0,1,2,0,1,0,8,5
2022-02-26,Ba220057,21.4,,269.0,9840.0,0.0,107600.0,9600.0,0.0,107600.0,254582878029.8638,0.0,2783853422359.0796,254582878029.8638,0.0,2783853422359.0796,7.980535279805353e-05,0.0,0.0008726682887266829,0.00010001828333544295,0.0,0.0008726682887266829,2,0.0,0.0,0.0,0,,,,2,0,2,0,8,5
2022-02-28,Ba220062,45.2,,,18080.000000000004,0.0,,13960.000000000002,0.0,-10000.0,355950715879.1165,0.0,,355950715879.1165,0.0,-100000000000.0,0.00016200716845878138,0.0,,0.00012064408223594023,0.0,-10000.0,,,,,,,,,,,2,0,9,1
2022-03-02,Ba220064,60.05,,,24020.0,0.0,,18260.0,0.0,-10000.0,586599334226.6624,0.0,,355950715879.1165,0.0,-100000000000.0,0.0007372621240024555,0.0,,0.00014153205952891474,0.0,-10000.0,5,0.0,0.0,0.0,0,,,,5,0,2,0,9,1
2022-03-06,Ba220066,59.35,,,23740.000000000004,0.0,,23740.000000000004,0.0,-10000.0,499375939243.3836,0.0,,542987636735.02295,0.0,-100000000000.0,0.00013389734912577555,0.0,,0.00016200716845878138,0.0,-10000.0,2,0.0,0.0,0.0,0,1,0,1,3,0,3,0,9,1
2022-03-08,Ba220068,111.65,,,44660.00000000001,0.0,,24020.0,0.0,-10000.0,1038732657833.2035,0.0,,769054298538.2936,0.0,-100000000000.0,0.0003985720660419456,0.0,,0.0003985720660419456,0.0,-10000.0,2,0.0,0.0,0.0,0,,,,2,0,3,0,10,1
2022-03-15,Ba220074,45.2,,,18080.000000000004,0.0,,55600.0,0.0,-10000.0,565664249046.8384,0.0,,1333914125222.2124,0.0,-100000000000.0,0.00015786946081641567,0.0,,0.00045011131349929163,0.0,-10000.0,7,0.0,0.0,0.0,0,,,,7,0,5,0,11,1
2022-03-23,Ba220081,132.0,,,52800.0,0.0,,46360.0,0.0,-10000.0,1296701619126.969,0.0,,1095174502493.7703,0.0,-100000000000.0,0.0003341772151898734,0.0,,0.00022383345478754508,0.0,-10000.0,10,0.0,0.0,0.0,0,3,0,3,13,0,6,0,12,1
2022-03-26,dito wie 27.3.,,,,,,,,,,,,,,,,,,,,,,7,0.0,0.0,0.0,0,2,0,2,9,0,9,0,12,1
2022-03-29,Ba220086,,,,,,,,,,,,,,,-100000000000.0,,,,,,,12,0.0,0.0,0.0,0,2,0,2,14,0,9,0,13,3
2022-03-31,Ba220088,,,,,,,,,-10000.0,,,,,,-100000000000.0,,,,,,-10000.0,4,0.0,0.0,0.0,0,,,,4,0,9,0,13,3
2022-04-01,Ba220089,,,,,,,,,,,,,,,,,,,,,,6,0.0,0.0,0.0,0,,,,6,0,8,0,13,3
2022-04-04,Ba220091,,,,,,,,,,,,,,,,,,,,,,4,0.0,0.0,0.0,0,6,0,6,10,0,6,0,14,1
2022-04-07,Ba220094,,,,,,,,,-10000.0,,,,,,-100000000000.0,,,,,,-10000.0,9,0.0,0.0,0.0,0,,,,9,0,6,0,14,1
2022-04-09,dito wie 10.4.,,,,,,,,,,,,,,,,,,,,,,6,0.0,0.0,0.0,0,,,,6,0,9,0,14,1
2022-04-15,dito wie 17.4.,,,,,,,,,-10000.0,,,,,,-100000000000.0,,,,,,-10000.0,3,0.0,0.0,0.0,0,1,0,1,4,0,10,0,15,2
2022-04-16,dito wie 17.4.,,,,,,,,,,,,,,,,,,,,,,4,0.0,0.0,0.0,0,1,0,1,5,0,10,0,15,2
2022-04-19,Ba220101,81.8,,,32720.0,0.0,,23960.0,0.0,,797996690330.9285,0.0,,553161194706.0652,0.0,-100000000000.0,0.00012107308048103607,0.0,,0.00014203788072309176,0.0,,3,0.0,0.0,0.0,0,2,0,2,5,0,5,0,16,0
2022-04-23,dito wie 24.4.,,,,,,,,,,,,,,,-100000000000.0,,,,,,,3,0.0,0.0,0.0,0,,,,3,0,3,0,16,0
2022-04-24,Ba220105,0.0,13.1,,0.0,5240.0,,19360.0,0.0,-10000.0,0.0,251933407308.1486,,486302469965.32904,0.0,,0.0,4.0076481835564056e-05,,0.00012107308048103607,0.0,-10000.0,,,,,,,,,,,3,0,16,0
2022-04-25,Ba220106,,,,,,,,,,,,,,,,,,,,,,3,0.0,0.0,0.0,0,,,,3,0,3,0,17,0
2022-04-28,Ba220109,12.9,,,5160.0,0.0,,2580.0,2620.0,-10000.0,104488172348.5212,0.0,,0.0,0.0,-100000000000.0,3.9845559845559846e-05,0.0,,0.0,0.0,-10000.0,3,0.0,0.0,0.0,0,,,,3,0,3,0,17,0
2022-04-29,Ba220110,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0,1,0,1,2,0,2,0,17,0
2022-04-30,dito wie 1.5.,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0,,,,1,0,2,0,17,0
2022-05-07,Ba220116,,,50.8,3960.0,0.0,20320.0,7959.999999999999,0.0,34560.0,98102553666.9367,0.0,503394921846.5035,270895246286.22107,0.0,942438911264.7773,1.6569037656903766e-05,0.0,8.502092050209205e-05,4.503536067892503e-05,0.0,0.00019553041018387552,,,,,,,,,,,2,0,18,3
2022-05-08,Ba220117,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0,,,,1,0,1,0,18,3
2022-05-09,Ba220118,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,0,,,,2,0,1,0,19,2
2022-05-12,Ba220121,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0,,,,1,0,1,0,19,2
2022-05-13,Ba220122,,,64.2,0.0,0.0,25680.0,3960.0,0.0,25680.0,0.0,0.0,690656120776.0444,157568529731.34854,0.0,913874301686.7025,0.0,0.0,0.0002580904522613065,1.6569037656903766e-05,0.0,0.00016683217477656405,1,0.0,0.0,0.0,0,,,,1,0,1,0,19,2
2022-05-16,Ba220124,,,32.9,9760.0,0.0,13160.0,9760.0,0.0,25680.0,321783320342.94617,0.0,433879968823.0709,160891660171.47308,0.0,562268044799.5576,0.00016612765957446809,0.0,0.000224,4.623634558093347e-05,0.0,0.000224,1,0.0,0.0,0.0,0,,,,1,0,1,0,20,4
2022-05-17,Ba220125,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0,,,,1,0,1,0,20,4
2022-05-18,Ba220126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,20,4
2022-05-19,Ba220127,,,46.0,3524.0,0.0,18400.0,3524.0,0.0,18400.0,112087849828.56528,0.0,585248705120.7722,216935585085.75574,0.0,509564336971.9216,3.270533642691415e-05,0.0,0.00017076566125290022,3.270533642691415e-05,0.0,0.000224,1,0.0,0.0,0.0,0,1,0,1,2,0,1,0,20,4
2022-05-27,dito wie 29.5.,,,,,,,,,,,,,,,,,,,,,,2,0.0,0.0,0.0,0,,,,2,0,1,0,21,2
2022-05-29,Ba220132,,,50.6,0.0,0.0,20240.000000000004,0.0,0.0,22000.0,0.0,0.0,440549051829.72485,0.0,0.0,474515256345.7721,0.0,0.0,7.807135969141757e-05,0.0,0.0,7.993068845156076e-05,1,0.0,0.0,0.0,0,,,,1,0,1,0,21,2
2022-05-30,Ba220133,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0,1,0,1,2,0,2,0,22,1
2022-06-05,Ba220137,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,2,0,22,1
2022-06-08,Ba220140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,23,2
2022-06-10,Ba220142,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0,23,2
2022-06-11,dito wie 12.6.,,,,,,,-10000.0,-10000.0,-10000.0,,,,-100000000000.0,-100000000000.0,-100000000000.0,,,,-10000.0,-10000.0,-10000.0,,,,,,,,,,,1,0,23,2
2022-06-16,Ba220147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,24,2
2022-06-20,Ba220150,,,,,,,,,,,,,-100000000000.0,-100000000000.0,-100000000000.0,,,,,,,,,,,,,,,,,,,25,4
2022-06-22,Ba220152,,,,,,,-10000.0,-10000.0,-10000.0,,,,,,,,,,-10000.0,-10000.0,-10000.0,,,,,,,,,,,,,25,4
2022-06-24,Ba220154,,,,,,,-10000.0,-10000.0,-10000.0,,,,-100000000000.0,-100000000000.0,-100000000000.0,,,,-10000.0,-10000.0,-10000.0,,,,,,,,,,,,,25,4
2022-06-25,dito wie 26.6.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,4
2022-06-27,Ba220156,,,,,,,,,,,,,-100000000000.0,-100000000000.0,-100000000000.0,,,,,,,,,,,,1,0,1,1,0,1,0,26,1
2022-07-05,Ba220163,,,,,,,,,,,,,-100000000000.0,-100000000000.0,-100000000000.0,,,,,,,,,,,,1,0,1,1,0,1,0,27,2
2022-07-07,Ba220165,,,,,,,,,,,,,-100000000000.0,-100000000000.0,-100000000000.0,,,,,,,,,,,,,,,,,1,0,27,2
2022-07-09,dito wie 10.7.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,27,2
2022-07-15,dito wie 16.7.,,,,,,,,,,,,,-100000000000.0,-100000000000.0,-100000000000.0,,,,,,,,,,,,1,0,1,1,0,1,0,28,2
2022-07-16,Ba220172,,,,,,,-10000.0,-10000.0,-10000.0,,,,,,,,,,-10000.0,-10000.0,-10000.0,,,,,,,,,,,1,0,28,2
2022-07-17,Ba220173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,28,2
2022-07-18,Ba220174,,,,,,,,,,,,,-100000000000.0,-100000000000.0,-100000000000.0,,,,,,,,,,,,,,,,,1,0,29,0
2022-07-19,Ba220175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,29,0
2022-07-26,Ba220181,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0,,,,1,0,1,0,30,1
2022-07-27,Ba220182,,,,,,,-10000.0,-10000.0,-10000.0,,,,-100000000000.0,-100000000000.0,-100000000000.0,,,,-10000.0,-10000.0,-10000.0,,,,,,,,,,,1,0,30,1
2022-07-31,Ba220184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,30,1
2022-08-06,Ba220189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,0
2022-08-08,Ba220190,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.0,0,,,,1,0,1,0,32,0
2022-08-12,Ba220194,,,49.8,0.0,0.0,19919.999999999996,0.0,0.0,18760.0,0.0,0.0,398776297854.8582,0.0,0.0,392137439575.5022,0.0,0.0,0.00014460980036297639,0.0,0.0,0.00012647189266575974,,,,,,,,,,,1,0,32,0
2022-08-15,Ba220196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,0
2022-08-18,Ba220199,,,20.9,6000.0,0.0,8360.0,3000.0,0.0,14139.999999999998,286821604229.61884,0.0,399638101893.2689,286821604229.61884,0.0,399638101893.2689,0.00016853932584269662,0.0,0.0002348314606741573,8.426966292134831e-05,0.0,0.00018972063051856685,,,,,,,,,,,,,33,0
2022-08-22,Ba220202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,34,0
2022-08-24,Ba220204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,34,0
2022-08-26,Ba220206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,34,0
2022-09-05,Ba220267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,2
2022-09-12,Ba220273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,37,1
2022-09-15,Ba220276,8.41,,90.2,1682.0,0.0,36080.0,0.0,0.0,52400.0,51027213005.23327,0.0,1094567089910.1167,0.0,0.0,1125482685669.747,1.024048706240487e-05,0.0,0.00021966514459665146,0.0,0.0,0.00026069651741293534,,,,,,,,,,,1,0,37,1
2022-09-17,dito wie 18.9.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,37,1
2022-09-24,Ba220283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,3
2022-09-30,Ba220287,,,149.0,0.0,0.0,59600.0,2180.0,0.0,88000.0,0.0,0.0,1549445764813.8406,59235627704.46421,0.0,3896578600800.9243,0.0,0.0,0.0008335664335664336,1.319213313161876e-05,0.0,0.0008335664335664336,,,,,,,,,,,1,0,39,3
